,id,kickoff_time,kickoff_time_formatted,team_h_score,team_a_score,was_home,round,total_points,value,transfers_balance,selected,transfers_in,transfers_out,loaned_in,loaned_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,element,fixture,opponent_team
18038,14898,2019-02-23T15:00:00Z,23 Feb 15:00,1,1,False,27,2,54,82223,531918,104021,21798,0,0,90,0,0,0,1,0,0,0,0,0,0,0,8,11.2,53.9,0.0,6.5,0,0,0,2,6,4,0,0,68,56,1,0,0,0,2,0,0,4,0,475,262,2
18039,15480,2019-02-26T19:45:00Z,26 Feb 19:45,1,0,False,28,3,54,19623,540586,41355,21732,0,0,65,0,0,1,0,0,0,0,0,0,0,0,16,13.6,50.8,2.0,6.6,0,1,0,1,2,4,2,0,40,34,0,0,0,0,1,0,0,2,0,475,274,10
18040,16085,2019-03-02T15:00:00Z,02 Mar 15:00,2,0,True,29,1,54,-7701,532909,24300,32001,0,0,26,0,0,0,0,0,0,0,0,0,0,0,5,5.8,15.9,0.0,2.2,0,0,0,1,5,1,0,0,24,21,0,0,0,0,0,0,0,0,0,475,290,5
18041,16691,2019-03-10T14:05:00Z,10 Mar 14:05,1,1,False,30,2,54,-77669,454468,6000,83669,0,0,90,0,0,0,1,0,0,0,0,0,0,0,12,24.2,11.1,0.0,3.5,0,0,0,5,3,1,3,0,21,17,0,0,0,0,1,0,0,3,0,475,293,6
18042,17837,2019-03-30T15:00:00Z,30 Mar 15:00,2,0,False,32,2,53,-2852,408957,20968,23820,0,0,90,0,0,0,2,0,0,0,0,0,0,0,17,16.4,44.3,2.0,6.3,0,2,0,1,4,3,1,0,74,61,0,0,0,0,0,0,0,1,0,475,313,4
18043,17838,2019-04-02T18:45:00Z,02 Apr 19:45,2,1,True,32,2,53,-2852,408957,20968,23820,0,0,90,0,0,0,1,0,0,0,0,0,0,0,18,23.6,31.9,0.0,5.6,0,2,0,2,6,2,0,0,64,53,0,0,0,0,0,0,0,0,1,475,330,14
18044,18930,2019-04-13T14:00:00Z,13 Apr 15:00,3,1,False,34,4,52,-13979,355140,9358,23337,0,0,90,0,1,0,3,0,0,0,1,0,0,0,23,26.6,58.3,2.0,8.7,0,1,0,0,6,4,1,0,79,68,0,0,0,0,0,0,0,2,0,475,338,16
18045,19746,2019-04-20T14:00:00Z,20 Apr 15:00,0,0,True,35,3,52,1435,357451,18891,17456,0,0,90,0,0,1,0,0,0,0,0,0,0,0,25,33.2,105.2,10.0,14.8,0,4,0,2,7,6,0,0,91,86,0,0,0,0,0,0,0,0,0,475,350,3
18046,19745,2019-04-24T18:45:00Z,24 Apr 19:45,3,1,True,35,2,52,1435,357451,18891,17456,0,0,89,0,0,0,1,0,0,0,0,0,0,0,21,27.0,31.9,1.0,6.0,0,0,0,4,6,2,4,0,36,31,0,0,0,0,2,0,1,1,1,475,310,1
18047,20411,2019-04-27T14:00:00Z,27 Apr 15:00,1,2,False,36,1,52,-10511,346491,4849,15360,0,0,90,0,0,0,1,0,0,0,1,0,0,0,14,15.4,22.1,8.0,4.6,0,1,0,3,10,1,2,0,46,38,0,0,0,0,3,0,0,2,2,475,360,18
18048,21026,2019-05-04T14:00:00Z,04 May 15:00,1,0,True,37,5,52,-10037,336596,6826,16863,0,0,90,0,0,1,0,0,0,0,0,0,0,2,29,28.8,87.8,19.0,13.6,0,5,1,2,10,7,3,0,50,39,0,0,0,0,2,0,0,2,0,475,370,9
18049,21642,2019-05-12T14:00:00Z,12 May 15:00,2,0,False,38,2,51,-16150,318969,5386,21536,0,0,83,0,0,0,2,0,0,0,0,0,0,0,13,4.6,3.0,0.0,0.8,0,0,0,1,11,0,1,0,37,31,0,0,0,0,2,0,0,0,0,475,376,12
18050,476,2018-08-11T14:00:00Z,11 Aug 15:00,2,0,False,1,1,70,0,76058,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,2.4,14.1,0.0,1.7,0,0,0,0,2,1,0,0,3,3,0,0,0,0,2,0,0,1,2,476,9,18
18051,1001,2018-08-19T15:00:00Z,19 Aug 16:00,3,2,True,2,0,70,-11701,68482,416,12117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,11,14
18052,1528,2018-08-25T16:30:00Z,25 Aug 17:30,1,0,False,3,1,69,-11936,57009,218,12154,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,3.6,0.3,0.0,0.4,0,0,0,1,2,0,1,0,5,4,0,0,0,0,1,0,0,0,0,476,25,12
18053,2059,2018-09-01T14:00:00Z,01 Sep 15:00,2,2,True,4,1,69,-5573,52110,219,5792,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,1.2,0.8,0.0,0.2,0,0,0,0,2,0,1,0,5,5,0,0,0,0,2,1,0,1,0,476,31,9
18054,2596,2018-09-17T19:00:00Z,17 Sep 20:00,2,2,False,5,1,68,-3863,48567,153,4016,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.4,21.0,2.0,0,0,0,0,0,0,1,0,8,7,0,0,0,0,1,0,2,1,0,476,47,16
18055,3133,2018-09-22T16:30:00Z,22 Sep 17:30,1,2,True,6,1,68,-2125,46650,80,2205,0,0,17,0,0,0,1,0,0,0,0,0,0,0,4,3.0,10.6,1.0,1.5,0,0,0,1,3,1,0,0,8,5,0,0,0,0,1,0,1,0,1,476,52,17
18056,3671,2018-09-29T14:00:00Z,29 Sep 15:00,2,0,False,7,1,68,-1654,45117,66,1720,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.1,0.0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,476,67,13
18057,4210,2018-10-05T19:00:00Z,05 Oct 20:00,1,0,True,8,2,68,-1063,44136,82,1145,0,0,70,0,0,1,0,0,0,0,1,0,0,0,1,0.8,1.8,11.0,1.4,0,0,0,0,3,0,1,0,19,14,0,0,0,0,1,1,1,2,0,476,71,19
18058,4752,2018-10-20T14:00:00Z,20 Oct 15:00,0,1,False,9,2,68,-950,43284,179,1129,0,0,90,0,0,1,0,0,0,0,1,0,0,0,13,13.6,24.3,6.0,4.4,0,2,0,2,7,1,3,0,16,11,0,0,0,0,0,0,1,2,1,476,88,15
18059,5298,2018-10-27T14:00:00Z,27 Oct 15:00,1,0,True,10,3,68,-373,43017,188,561,0,0,90,0,0,1,0,0,0,0,0,0,0,0,1,2.4,4.5,3.0,1.0,0,0,0,1,7,0,0,0,27,19,0,0,0,0,4,0,1,2,0,476,91,20
18060,5846,2018-11-03T15:00:00Z,03 Nov 15:00,3,1,False,11,2,67,-595,42470,104,699,0,0,90,0,0,0,3,0,0,0,0,0,0,0,2,17.0,0.8,31.0,4.9,0,0,0,2,4,0,0,0,17,10,0,0,0,0,5,0,0,1,0,476,105,8
18061,6396,2018-11-10T12:30:00Z,10 Nov 12:30,2,1,False,12,0,67,-1301,41185,32,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,112,5
18062,6948,2018-11-24T15:00:00Z,24 Nov 15:00,1,1,True,13,0,67,-1192,40001,21,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,122,11
18063,7501,2018-12-01T15:00:00Z,01 Dec 15:00,1,2,False,14,0,67,-548,39487,6,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,135,10
18064,8057,2018-12-04T19:45:00Z,04 Dec 19:45,3,1,True,15,0,67,-406,39103,11,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,142,7
18065,8615,2018-12-08T15:00:00Z,08 Dec 15:00,1,0,False,16,0,67,-416,38691,16,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,153,4
18066,9174,2018-12-16T13:30:00Z,16 Dec 13:30,1,2,True,17,0,67,-366,38327,25,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,161,6
18067,9736,2018-12-22T15:00:00Z,22 Dec 15:00,2,0,False,18,0,67,-218,38152,29,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,172,2
18068,10301,2018-12-26T17:15:00Z,26 Dec 17:15,1,1,True,19,0,67,-322,37834,19,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,181,1
18069,10869,2018-12-29T15:00:00Z,29 Dec 15:00,1,0,True,20,0,67,-299,37537,4,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,191,8
18070,11437,2019-01-02T19:45:00Z,02 Jan 19:45,2,2,False,21,0,67,-200,37362,15,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,209,19
18071,12007,2019-01-12T15:00:00Z,12 Jan 15:00,0,1,True,22,0,67,-386,36977,25,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,211,12
18072,12581,2019-01-19T15:00:00Z,19 Jan 15:00,2,1,False,23,0,67,-229,36770,20,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,226,14
18073,13160,2019-01-29T19:45:00Z,29 Jan 19:45,4,2,False,24,0,67,-215,36568,16,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,233,9
18074,13792,2019-02-02T15:00:00Z,02 Feb 15:00,0,0,True,25,0,67,-45,36537,37,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,241,18
18075,14397,2019-02-09T17:30:00Z,09 Feb 17:30,1,3,True,26,1,67,-16,36574,77,93,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,2.2,3.0,0.0,0.5,0,0,0,0,0,0,0,0,10,8,0,0,0,0,2,0,0,0,0,476,251,4
18076,15481,2019-02-26T19:45:00Z,26 Feb 19:45,2,1,False,28,0,67,-8,36579,40,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,275,11
18077,16086,2019-03-02T15:00:00Z,02 Mar 15:00,1,0,True,29,3,67,-16,36586,70,86,0,0,77,0,0,1,0,0,0,0,0,0,0,0,3,5.4,3.0,28.0,3.6,0,0,0,0,4,0,0,0,26,18,0,0,0,0,3,0,1,1,1,476,282,10
18078,16692,2019-03-09T12:30:00Z,09 Mar 12:30,1,2,False,30,2,67,19,36634,88,69,0,0,90,0,0,0,1,0,0,0,0,0,0,0,0,8.8,6.3,10.0,2.5,0,1,0,1,11,0,0,0,30,23,0,0,0,0,10,0,1,2,1,476,294,7
18079,17840,2019-03-30T15:00:00Z,30 Mar 15:00,0,1,True,32,2,67,4,36708,104,100,0,0,61,0,0,0,1,0,0,0,0,0,0,0,6,3.6,11.2,13.0,2.8,0,0,0,0,5,1,0,0,24,14,0,0,0,0,1,2,1,2,4,476,312,16
18080,17839,2019-04-03T18:45:00Z,03 Apr 19:45,3,0,False,32,2,67,4,36708,104,100,0,0,74,0,0,0,3,0,0,0,0,0,0,0,3,9.4,5.9,0.0,1.5,0,1,0,3,6,0,0,0,14,9,0,0,0,0,7,1,0,0,1,476,265,6
18081,18932,2019-04-13T14:00:00Z,13 Apr 15:00,0,5,True,34,0,67,850,37620,1056,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,331,2
18082,18931,2019-04-16T18:45:00Z,16 Apr 19:45,0,2,True,34,2,67,850,37620,1056,206,0,0,68,0,0,0,2,0,0,0,0,0,0,0,7,11.6,3.1,27.0,4.2,0,0,0,0,6,0,0,0,26,16,0,0,0,0,2,0,0,0,1,476,302,5
18083,19748,2019-04-20T14:00:00Z,20 Apr 15:00,0,0,False,35,0,67,-441,37153,50,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,350,20
18084,19747,2019-04-23T18:45:00Z,23 Apr 19:45,1,0,False,35,3,67,-441,37153,50,491,0,0,72,0,0,1,0,0,0,0,0,0,0,0,9,7.6,0.8,0.0,0.8,0,0,0,3,6,0,1,0,17,9,0,0,0,0,1,0,0,1,0,476,328,17
18085,20412,2019-04-27T16:30:00Z,27 Apr 17:30,1,1,True,36,0,67,-211,36981,38,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,351,15
18086,21027,2019-05-05T15:30:00Z,05 May 16:30,1,1,False,37,1,67,-173,36820,24,197,0,0,45,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,10.3,2.0,0.8,0,0,0,0,2,1,0,0,8,6,1,0,0,0,1,1,0,1,0,476,361,1
18087,21643,2019-05-12T14:00:00Z,12 May 15:00,1,4,True,38,2,67,76,36928,160,84,0,0,66,0,0,0,3,0,0,0,0,0,0,0,3,1.8,1.7,9.0,1.3,0,0,0,0,4,0,0,0,12,11,0,0,0,0,3,0,1,1,1,476,371,13
18088,477,2018-08-11T14:00:00Z,11 Aug 15:00,0,2,False,1,0,45,0,9165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,3,9
18089,1002,2018-08-20T19:00:00Z,20 Aug 20:00,0,2,True,2,0,45,-956,8832,200,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,15,12
18090,1529,2018-08-26T12:30:00Z,26 Aug 13:30,2,1,False,3,0,45,-785,8237,220,1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,29,18
18091,2060,2018-09-01T14:00:00Z,01 Sep 15:00,0,2,True,4,0,44,577,10106,2403,1826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,35,16
18092,2597,2018-09-15T14:00:00Z,15 Sep 15:00,0,1,False,5,0,44,408,11550,2758,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,44,10
18093,3134,2018-09-22T14:00:00Z,22 Sep 15:00,0,0,True,6,0,44,-534,10972,470,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,55,15
18094,3672,2018-10-01T19:00:00Z,01 Oct 20:00,2,1,False,7,0,44,-433,10603,172,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,62,2
18095,4211,2018-10-06T14:00:00Z,06 Oct 15:00,0,1,True,8,0,44,-303,10332,123,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,73,20
18096,4753,2018-10-21T15:00:00Z,21 Oct 16:00,2,0,False,9,0,44,-333,10035,109,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,85,8
18097,5299,2018-10-28T13:30:00Z,28 Oct 13:30,2,2,True,10,0,44,-240,9829,63,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,93,1
18098,5847,2018-11-04T16:00:00Z,04 Nov 16:00,3,1,False,11,0,44,-256,9600,70,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,104,6
18099,6397,2018-11-10T17:30:00Z,10 Nov 17:30,0,1,True,12,0,43,141,9916,585,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,114,17
18100,6949,2018-11-24T15:00:00Z,24 Nov 15:00,0,0,False,13,0,43,145,10167,677,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,126,14
18101,7502,2018-12-01T15:00:00Z,01 Dec 15:00,2,0,True,14,0,43,113,10373,542,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,134,4
18102,8058,2018-12-04T19:45:00Z,04 Dec 19:45,3,1,False,15,0,43,-101,10272,303,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,142,3
18103,8616,2018-12-08T15:00:00Z,08 Dec 15:00,3,2,False,16,0,43,-138,10185,197,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,160,19
18104,9175,2018-12-15T15:00:00Z,15 Dec 15:00,1,0,True,17,0,43,-86,10196,371,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,162,11
18105,9737,2018-12-22T15:00:00Z,22 Dec 15:00,2,3,False,18,0,43,-44,10152,281,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,177,13
18106,10302,2018-12-26T15:00:00Z,26 Dec 15:00,0,0,True,19,0,43,-115,10085,242,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,183,5
18107,10870,2018-12-30T12:00:00Z,30 Dec 12:00,0,1,True,20,0,43,-184,9986,183,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,193,6
18108,11438,2019-01-02T19:45:00Z,02 Jan 19:45,0,2,False,21,0,43,-90,9931,225,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,210,20
18109,12008,2019-01-12T15:00:00Z,12 Jan 15:00,1,2,True,22,0,43,-88,9925,316,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,215,18
18110,12582,2019-01-19T15:00:00Z,19 Jan 15:00,4,3,False,23,0,43,-133,9814,195,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,225,12
18111,13161,2019-01-30T19:45:00Z,30 Jan 19:45,1,1,False,24,0,43,-260,9556,93,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,239,16
18112,13793,2019-02-02T15:00:00Z,02 Feb 15:00,2,0,True,25,0,43,-205,9349,16,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,245,9
18113,14398,2019-02-09T15:00:00Z,09 Feb 15:00,1,1,True,26,0,43,-247,9104,14,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,252,19
18114,14899,2019-02-23T17:30:00Z,23 Feb 17:30,1,4,False,27,0,43,-215,8883,21,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,267,11
18115,15482,2019-02-27T20:00:00Z,27 Feb 20:00,1,3,True,28,0,43,-54,8852,9,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,273,14
18116,16087,2019-03-02T15:00:00Z,02 Mar 15:00,1,3,False,29,0,43,-73,8784,12,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,283,4
18117,16693,2019-03-09T12:30:00Z,09 Mar 12:30,1,2,True,30,0,43,-83,8699,11,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,294,3
18118,17842,2019-03-30T15:00:00Z,30 Mar 15:00,2,0,True,32,0,43,-61,8583,23,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,315,10
18119,17841,2019-04-03T18:45:00Z,03 Apr 19:45,2,0,False,32,0,43,-61,8583,23,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,307,17
18120,18323,2019-04-06T14:00:00Z,06 Apr 15:00,0,1,False,33,0,43,-26,8564,16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,326,15
18121,18933,2019-04-14T13:05:00Z,14 Apr 14:05,1,3,True,34,0,43,-25,8534,7,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,333,13
18122,19749,2019-04-21T15:00:00Z,21 Apr 16:00,2,3,False,35,0,43,-47,8482,6,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,341,1
18123,20413,2019-04-27T14:00:00Z,27 Apr 15:00,0,0,True,36,0,43,-28,8458,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,353,8
18124,21028,2019-05-04T16:30:00Z,04 May 17:30,2,3,False,37,0,43,-39,8419,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,363,5
18125,21644,2019-05-12T14:00:00Z,12 May 15:00,5,3,True,38,0,43,-25,8386,16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,373,2
18126,478,2018-08-11T14:00:00Z,11 Aug 15:00,0,2,True,1,2,60,0,316359,0,0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,8,3.6,22.2,4.0,3.0,0,0,0,1,1,1,1,0,28,24,0,0,0,0,0,0,0,1,0,478,3,7
18127,1003,2018-08-18T14:00:00Z,18 Aug 15:00,3,1,False,2,1,60,-56740,274682,5797,62537,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,478,19,17
18128,1530,2018-08-26T15:00:00Z,26 Aug 16:00,4,2,True,3,6,59,-81780,195479,2501,84281,0,0,88,1,0,0,2,0,0,0,1,0,0,0,23,47.2,35.3,101.0,18.4,0,0,0,0,6,3,2,0,34,25,0,0,0,0,5,0,4,2,2,478,23,4
18129,2061,2018-09-01T14:00:00Z,01 Sep 15:00,2,2,False,4,7,59,5233,208032,26907,21674,0,0,86,1,0,0,2,0,0,0,0,0,0,0,29,41.2,30.0,38.0,10.9,0,1,0,0,6,2,1,0,36,32,0,0,0,0,4,2,1,0,1,478,31,3
18130,2598,2018-09-15T14:00:00Z,15 Sep 15:00,3,0,False,5,2,59,64389,284218,97754,33365,0,0,90,0,0,0,3,0,0,0,0,0,0,0,4,10.6,2.8,24.0,3.7,0,0,0,1,4,0,0,0,28,20,0,0,0,0,3,1,2,0,3,478,45,13
18131,3135,2018-09-22T11:30:00Z,22 Sep 12:30,1,1,True,6,2,59,8521,294773,35972,27451,0,0,90,0,0,0,1,0,0,0,0,0,0,0,14,12.0,35.9,18.0,6.6,0,1,2,0,2,3,0,0,23,16,0,0,0,0,1,1,0,0,0,478,56,18
18132,3673,2018-09-29T14:00:00Z,29 Sep 15:00,3,0,False,7,2,59,-20085,275009,11265,31350,0,0,90,0,0,0,3,0,0,0,0,0,0,0,10,14.2,34.1,6.0,5.4,0,0,1,3,3,4,1,0,20,18,0,0,0,0,4,0,1,2,0,478,65,8
